x,y
1625.14,1.69159
1625.21,1.70346
1625.29,1.71831
1625.36,1.73018
1625.44,1.74503
1625.51,1.75691
1625.59,1.77027
1625.66,1.78511
1625.74,1.79847
1625.81,1.81332
1625.89,1.82816
1625.96,1.84153
1626.04,1.85637
1626.11,1.8727
1626.19,1.88606
1626.26,1.90091
1626.34,1.91575
1626.42,1.9306
1626.49,1.94544
1626.57,1.96029
1626.64,1.97514
1626.72,1.99147
1626.79,2.00631
1626.87,2.02116
1626.94,2.036
1627.02,2.05085
1627.09,2.06718
1627.17,2.08202
1627.24,2.09835
1627.32,2.1132
1627.39,2.12805
1627.47,2.14289
1627.54,2.15774
1627.62,2.17258
1627.69,2.18594
1627.77,2.20079
1627.84,2.21563
1627.92,2.229
1627.99,2.24236
1628.07,2.2572
1628.14,2.27056
1628.22,2.28392
1628.29,2.29877
1628.37,2.31065
1628.44,2.32549
1628.52,2.33737
1628.6,2.34776
1628.67,2.36112
1628.75,2.37151
1628.82,2.38339
1628.9,2.3923
1628.97,2.40417
1629.05,2.41308
1629.12,2.42199
1629.2,2.4309
1629.27,2.44277
1629.35,2.45168
1629.42,2.46059
1629.5,2.46801
1629.57,2.47395
1629.65,2.48137
1629.72,2.48731
1629.8,2.49325
1629.87,2.49622
1629.95,2.49919
1630.02,2.50215
1630.1,2.50512
1630.17,2.50809
1630.25,2.51106
1630.32,2.51403
1630.4,2.517
1630.47,2.51997
1630.55,2.52145
1630.63,2.52145
1630.7,2.51848
1630.78,2.51552
1630.85,2.51106
1630.93,2.50512
1631,2.50215
1631.08,2.49622
1631.15,2.49028
1631.23,2.48731
1631.3,2.48137
1631.38,2.4784
1631.45,2.47098
1631.53,2.46207
1631.6,2.45613
1631.68,2.44723
1631.75,2.43832
1631.83,2.42941
1631.9,2.41753
1631.98,2.40566
1632.05,2.39378
1632.13,2.38339
1632.2,2.37151
1632.28,2.35964
1632.35,2.34776
1632.43,2.33588
1632.5,2.32252
1632.58,2.30916
1632.65,2.2958
1632.73,2.28096
1632.81,2.26759
1632.88,2.25126
1632.96,2.23642
1633.03,2.22157
1633.11,2.20376
1633.18,2.18891
1633.26,2.17258
1633.33,2.15774
1633.41,2.14141
1633.48,2.12359
1633.56,2.10726
1633.63,2.09093
1633.71,2.07609
1633.78,2.05827
1633.86,2.04046
1633.93,2.02413
1634.01,2.0078
1634.08,1.98998
1634.16,1.97217
1634.23,1.95435
1634.31,1.93654
1634.38,1.92021
1634.46,1.90388
1634.53,1.88606
1634.61,1.86825
1634.68,1.85192
1634.76,1.8341
1634.83,1.81777
1634.91,1.80144
1634.99,1.78363
1635.06,1.7673
1635.14,1.75097
1635.21,1.73464
1635.29,1.71682
1635.36,1.70049
1635.44,1.68268
1635.51,1.66783
1635.59,1.6515
1635.66,1.63666
1635.74,1.62033
1635.81,1.604
1635.89,1.58915
1635.96,1.5743
1636.04,1.55797
1636.11,1.54313
1636.19,1.52828
1636.26,1.51344
1636.34,1.49859
1636.41,1.48226
1636.49,1.46742
1636.56,1.45406
1636.64,1.44069
1636.71,1.42585
1636.79,1.41249
1636.86,1.39913
1636.94,1.38577
1637.01,1.37389
1637.09,1.35904
1637.17,1.34717
1637.24,1.33232
1637.32,1.32045
1637.39,1.30708
1637.47,1.29372
1637.54,1.28333
1637.62,1.26997
1637.69,1.25809
1637.77,1.24473
1637.84,1.23434
1637.92,1.22395
1637.99,1.21207
1638.07,1.2002
1638.14,1.18832
1638.22,1.17793
1638.29,1.16754
1638.37,1.15566
1638.44,1.14527
1638.52,1.13636
1638.59,1.12448
1638.67,1.11409
1638.74,1.1037
1638.82,1.09331
1638.89,1.0844
1638.97,1.07549
1639.04,1.0651
1639.12,1.05619
1639.2,1.04729
1639.27,1.03838
1639.35,1.02799
1639.42,1.01908
1639.5,1.01017
1639.57,1.00127
1639.65,0.993842
1639.72,0.98345
1639.8,0.974543
1639.87,0.96712
1639.95,0.959697
1640.02,0.95079
1640.1,0.943367
1640.17,0.935944
1640.25,0.927037
1640.32,0.919614
1640.4,0.912191
1640.47,0.903284
1640.55,0.895861
1640.62,0.889923
1640.7,0.8825
1640.77,0.873593
1640.85,0.867655
1640.92,0.861716
1641,0.852809
1641.07,0.846871
1641.15,0.840933
1641.22,0.83351
1641.3,0.826087
1641.38,0.820149
1641.45,0.814211
1641.53,0.808272
1641.6,0.80085
1641.68,0.794911
1641.75,0.788973
1641.83,0.783035
1641.9,0.777097
1641.98,0.771158
1642.05,0.76522
1642.13,0.759282
1642.2,0.753344
1642.28,0.74889
1642.35,0.742952
1642.43,0.737014
1642.5,0.731075
1642.58,0.725137
1642.65,0.720683
1642.73,0.714745
1642.8,0.710291
1642.88,0.705838
1642.95,0.6999
1643.03,0.695446
1643.1,0.690992
1643.18,0.685054
1643.25,0.682085
1643.33,0.676147
1643.4,0.670208
1643.48,0.667239
1643.56,0.661301
1643.63,0.658332
1643.71,0.652394
1643.78,0.64794
1643.86,0.644971
1643.93,0.639033
1644.01,0.636063
1644.08,0.63161
1644.16,0.627156
1644.23,0.624187
1644.31,0.618249
1644.38,0.61528
1644.46,0.610826
1644.53,0.606372
1644.61,0.603403
1644.68,0.598949
1644.76,0.594496
1644.83,0.591527
1644.91,0.587073
1644.98,0.584104
1645.06,0.581135
1645.13,0.576681
1645.21,0.572227
1645.28,0.569258
1645.36,0.566289
1645.43,0.561836
1645.51,0.558866
1645.58,0.554413
1645.66,0.551444
1645.74,0.548474
1645.81,0.545505
1645.89,0.542536
1645.96,0.539567
1646.04,0.536598
1646.11,0.533629
1646.19,0.53066
1646.26,0.526206
1646.34,0.523237
1646.41,0.520268
1646.49,0.517299
1646.56,0.51433
1646.64,0.51136
1646.71,0.508391
1646.79,0.505422
1646.86,0.502453
1646.94,0.499484
1647.01,0.496515
1647.09,0.49503
1647.16,0.492061
1647.24,0.490577
1647.31,0.487608
1647.39,0.484638
1647.46,0.481669
1647.54,0.4787
1647.61,0.475731
1647.69,0.474247
1647.77,0.471277
1647.84,0.469793
1647.92,0.466824
1647.99,0.463855
1648.07,0.46237
1648.14,0.460885
1648.22,0.457916
1648.29,0.454947
1648.37,0.451978
1648.44,0.450494
1648.52,0.449009
1648.59,0.44604
1648.67,0.444555
1648.74,0.441586
1648.82,0.440102
1648.89,0.438617
1648.97,0.435648
1649.04,0.434163
1649.12,0.431194
1649.19,0.42971
1649.27,0.428225
1649.34,0.425256
1649.42,0.423772
1649.49,0.425256
1649.57,0.425256
1649.64,0.425256
