x,y
1614.07,-0.00837133
1614.14,-0.00826369
1614.22,-0.00826369
1614.29,-0.00916069
1614.37,-0.0098783
1614.44,-0.0106358
1614.52,-0.011473
1614.6,-0.015045
1614.67,-0.016552
1614.75,-0.020445
1614.82,-0.0210171
1614.9,-0.0222928
1614.97,-0.0230105
1615.05,-0.0232497
1615.12,-0.0240869
1615.2,-0.0240869
1615.28,-0.0240031
1615.35,-0.0238716
1615.43,-0.0238357
1615.5,-0.0238357
1615.58,-0.0244887
1615.65,-0.0228311
1615.73,-0.0242543
1615.8,-0.0221613
1615.88,-0.0219938
1615.96,-0.0219938
1616.03,-0.0219938
1616.11,-0.0218264
1616.18,-0.0218264
1616.26,-0.0223646
1616.33,-0.0225799
1616.41,-0.0230822
1616.49,-0.0232257
1616.56,-0.023441
1616.64,-0.0265985
1616.71,-0.0271008
1616.79,-0.0298277
1616.86,-0.030043
1616.94,-0.0302583
1617.01,-0.0306888
1617.09,-0.0309041
1617.17,-0.0308515
1617.24,-0.0312031
1617.32,-0.0313705
1617.39,-0.0313705
1617.47,-0.0313203
1617.54,-0.030818
1617.62,-0.0323752
1617.69,-0.0328775
1617.77,-0.0333798
1617.85,-0.0330031
1617.92,-0.0331287
1618,-0.0331287
1618.07,-0.0333296
1618.15,-0.0338822
1618.22,-0.0333296
1618.3,-0.0333296
1618.37,-0.0333296
1618.45,-0.0333296
1618.53,-0.0338822
1618.6,-0.0338822
1618.68,-0.0338822
1618.75,-0.0337566
1618.83,-0.0338822
1618.9,-0.0338822
1618.98,-0.0338822
1619.05,-0.0338319
1619.13,-0.0339015
1619.21,-0.0338822
1619.28,-0.0340496
1619.36,-0.0340328
1619.43,-0.034217
1619.51,-0.0343845
1619.58,-0.0347612
1619.66,-0.0358914
1619.73,-0.0363938
1619.81,-0.0384533
1619.89,-0.0386542
1619.96,-0.0386542
1620.04,-0.0388551
1620.11,-0.0386542
1620.19,-0.0386542
1620.26,-0.039257
1620.34,-0.039257
1620.41,-0.0394579
1620.49,-0.0394579
1620.57,-0.0395333
1620.64,-0.03991
1620.72,-0.0401612
1620.79,-0.0404626
1620.87,-0.0404626
1620.94,-0.0406635
1621.02,-0.0406635
1621.1,-0.041417
1621.17,-0.041417
1621.25,-0.0408644
1621.32,-0.0408644
1621.4,-0.0406635
1621.47,-0.0406635
1621.55,-0.0413333
1621.62,-0.0411658
1621.7,-0.0409147
1621.78,-0.0407891
1621.85,-0.0403621
1621.93,-0.0403621
1622,-0.0403621
1622.08,-0.0406635
1622.15,-0.0406635
1622.23,-0.0407472
1622.3,-0.0402868
1622.38,-0.040563
1622.46,-0.0404123
1622.53,-0.040764
1622.61,-0.0421705
1622.68,-0.0424216
1622.76,-0.0436774
1622.83,-0.0430747
1622.91,-0.0432756
1622.98,-0.0432756
1623.06,-0.0434765
1623.14,-0.0439286
1623.21,-0.0439058
1623.29,-0.0436774
1623.36,-0.0436774
1623.44,-0.0436774
1623.51,-0.0435519
1623.59,-0.0445565
1623.66,-0.0449333
1623.74,-0.0449333
1623.82,-0.0455863
1623.89,-0.045603
1623.97,-0.045603
1624.04,-0.045603
1624.12,-0.0456867
1624.19,-0.0456867
1624.27,-0.0456867
1624.34,-0.0456867
1624.42,-0.0457705
1624.5,-0.0457705
1624.57,-0.0457705
1624.65,-0.0459379
1624.72,-0.0459379
1624.8,-0.0460635
1624.87,-0.0460635
1624.95,-0.0460635
1625.02,-0.0461891
1625.1,-0.0460635
1625.18,-0.0457705
1625.25,-0.0464905
1625.33,-0.0467918
1625.4,-0.046817
1625.48,-0.0468588
1625.55,-0.0470263
1625.63,-0.0489518
1625.7,-0.0494542
1625.78,-0.0516141
1625.86,-0.0518151
1625.93,-0.0519658
1626.01,-0.0522169
1626.08,-0.0524681
1626.16,-0.0532216
1626.23,-0.0532216
1626.31,-0.0527193
1626.39,-0.0527193
1626.46,-0.0527193
1626.54,-0.0527193
1626.61,-0.0529704
1626.69,-0.0529704
1626.76,-0.0532216
1626.84,-0.0530541
1626.91,-0.0530541
1626.99,-0.0530541
1627.07,-0.0529704
1627.14,-0.0529704
1627.22,-0.0528867
1627.29,-0.0528867
1627.37,-0.0528867
1627.44,-0.0528867
1627.52,-0.0528867
1627.59,-0.0532216
1627.67,-0.0532216
1627.75,-0.0532216
1627.82,-0.0532216
1627.9,-0.0532216
1627.97,-0.0532216
1628.05,-0.0532216
1628.12,-0.0532216
1628.2,-0.053096
1628.27,-0.053096
1628.35,-0.0530541
1628.43,-0.0532216
1628.5,-0.0532216
1628.58,-0.0535565
1628.65,-0.0544774
1628.73,-0.0544774
1628.8,-0.055482
1628.88,-0.055482
1628.95,-0.055482
1629.03,-0.0557332
1629.11,-0.0559844
1629.18,-0.0562355
1629.26,-0.0562355
1629.33,-0.0562355
1629.41,-0.0562355
1629.48,-0.0562355
1629.56,-0.0557332
1629.63,-0.055482
1629.71,-0.055482
1629.79,-0.0552309
1629.86,-0.055482
1629.94,-0.055482
1630.01,-0.055482
1630.09,-0.055482
1630.16,-0.055482
1630.24,-0.055482
1630.31,-0.055482
1630.39,-0.055482
1630.47,-0.0553983
1630.54,-0.0553983
1630.62,-0.055482
1630.69,-0.0557332
1630.77,-0.0559844
1630.84,-0.0562355
1630.92,-0.0562355
1631,-0.0562355
1631.6,-0.0559844
1631.68,-0.0559844
1631.75,-0.0559844
1631.83,-0.055482
1631.9,-0.0557332
1631.98,-0.0557332
1632.05,-0.0557332
1632.13,-0.0557332
1632.2,-0.0557332
1632.28,-0.0557332
1632.36,-0.0559844
1632.43,-0.0559844
1632.51,-0.0559844
1632.58,-0.0557332
1632.66,-0.055482
1632.73,-0.0552309
1632.81,-0.0549797
1632.88,-0.054896
1632.96,-0.054896
1633.04,-0.054896
1633.11,-0.054896
1633.19,-0.0549797
1633.26,-0.054896
1633.34,-0.0549797
1633.41,-0.0550634
1633.49,-0.0547286
1633.56,-0.0553565
1633.64,-0.0562355
1633.72,-0.0564867
1633.79,-0.0572402
1633.87,-0.057575
1633.94,-0.057575
1634.02,-0.0577425
1634.09,-0.0577425
1634.17,-0.0577425
1634.24,-0.0577425
1634.32,-0.0577425
1634.4,-0.0579936
1634.47,-0.0579936
1634.55,-0.0579936
1634.62,-0.0589983
1634.7,-0.0592495
1634.77,-0.0600867
1634.85,-0.0602541
1634.92,-0.0604215
1635,-0.0604215
1635.38,-0.0604215
1635.45,-0.0604215
1635.53,-0.0604215
1635.61,-0.0605053
