x,y
1572.13,0.532781
1572.19,0.533285
1572.25,0.53379
1572.31,0.534295
1572.37,0.535304
1572.43,0.536313
1572.49,0.537322
1572.55,0.538332
1572.61,0.539341
1572.67,0.539845
1572.73,0.54035
1572.79,0.54035
1572.85,0.54035
1572.91,0.539845
1572.97,0.539341
1573.03,0.538836
1573.09,0.539341
1573.15,0.54035
1573.22,0.54035
1573.28,0.541864
1573.34,0.542369
1573.4,0.542873
1573.46,0.543882
1573.52,0.544892
1573.58,0.545396
1573.64,0.546406
1573.7,0.54792
1573.76,0.549433
1573.82,0.551957
1573.88,0.55347
1573.94,0.554984
1574,0.556498
1574.06,0.558517
1574.12,0.560535
1574.18,0.561545
1574.24,0.562554
1574.31,0.563058
1574.37,0.564068
1574.43,0.564068
1574.49,0.565077
1574.55,0.566086
1574.61,0.567095
1574.67,0.568105
1574.73,0.568609
1574.79,0.569619
1574.85,0.570123
1574.91,0.571132
1574.97,0.572142
1575.03,0.573151
1575.09,0.574665
1575.15,0.576179
1575.21,0.578197
1575.27,0.579711
1575.33,0.581225
1575.4,0.583748
1575.46,0.585767
1575.52,0.587281
1575.58,0.589299
1575.64,0.590308
1575.7,0.592327
1575.76,0.593336
1575.82,0.594345
1575.88,0.595859
1575.94,0.597373
1576,0.597373
1576.06,0.598382
1576.12,0.599896
1576.18,0.60141
1576.24,0.602419
1576.3,0.603933
1576.36,0.604943
1576.42,0.606961
1576.49,0.60797
1576.55,0.609989
1576.61,0.610998
1576.67,0.613521
1576.73,0.615035
1576.79,0.617054
1576.85,0.619072
1576.91,0.620586
1576.97,0.623614
1577.03,0.625632
1577.09,0.627146
1577.15,0.62866
1577.21,0.629669
1577.27,0.632193
1577.33,0.633202
1577.39,0.634716
1577.45,0.63623
1577.51,0.636734
1577.58,0.637743
1577.64,0.638248
1577.7,0.638753
1577.76,0.640267
1577.82,0.641276
1577.88,0.641781
1577.94,0.643294
1578,0.644304
1578.06,0.644808
1578.12,0.645313
1578.18,0.645313
1578.24,0.646322
1578.3,0.646827
1578.36,0.647331
1578.42,0.648341
1578.48,0.64935
1578.54,0.650864
1578.6,0.652378
1578.67,0.653387
1578.73,0.654901
1578.79,0.656415
1578.85,0.658433
1578.91,0.659443
1578.97,0.660956
1579.03,0.66247
1579.09,0.663984
1579.15,0.666003
1579.21,0.667517
1579.27,0.66903
1579.33,0.671049
1579.39,0.672563
1579.45,0.675086
1579.51,0.676095
1579.57,0.677609
1579.63,0.680132
1579.69,0.682151
1579.76,0.684169
1579.82,0.685683
1579.88,0.687702
1579.94,0.691234
1580,0.693253
1580.06,0.695271
1580.12,0.698299
1580.18,0.700822
1580.24,0.704355
1580.3,0.706373
1580.36,0.708392
1580.42,0.711419
1580.48,0.714447
1580.54,0.716466
1580.6,0.717979
1580.66,0.719998
1580.72,0.722521
1580.78,0.724035
1580.85,0.726054
1580.91,0.727063
1580.97,0.728577
1581.03,0.730595
1581.09,0.732109
1581.15,0.733623
1581.21,0.735137
1581.27,0.737155
1581.33,0.738165
1581.39,0.739679
1581.45,0.741192
1581.51,0.743716
1581.57,0.746239
1581.63,0.748762
1581.69,0.75179
1581.75,0.754313
1581.81,0.757845
1581.87,0.760873
1581.94,0.763396
1582,0.765919
1582.06,0.769452
1582.12,0.771975
1582.18,0.774498
1582.24,0.776516
1582.3,0.77904
1582.36,0.782067
1582.42,0.783581
1582.48,0.786104
1582.54,0.788628
1582.6,0.790646
1582.66,0.792665
1582.72,0.794178
1582.78,0.795692
1582.84,0.796702
1582.9,0.79872
1582.96,0.800234
1583.03,0.802757
1583.09,0.804776
1583.15,0.807803
1583.21,0.810831
